Channel,Cons_12m,Cons_gas_12m,Forecast_discount_energy,Has_gas,Imp_cons,Margin_net,Net_margin,Origin,Pow_max,Churn,contract_modification_interval,contract_interval,price_off_peak_fix,price_mid_peak_fix,avg_price_annual,avg_price_6_months,avg_price_3_months
FF,10026,0,0,0,105,6.88,144.48,A,10.35,0,0,5,44.26693,0,0.1484028324484825,0.14733199775218964,0.1465199962258339
AA,2,0,0,0,0,27.28,0.04,E,13.856,0,0,4,44.26693,0,0.15058583517869314,0.14925785788467952,0.14798299968242645
AA,3982,0,0,0,19.51,33.51,28.48,E,17.321,0,0,5,40.565968,16.226389,0.12406833097338676,0.12156999962670463,0.1191132515668869
BB,3293,0,0,0,28.74,31.2,35.74,A,20,0,3,4,40.565968,16.226389,0.127104751765728,0.12429957091808319,0.12129049748182297
BB,21255,15433,0,1,482.67,9.2,190.79,A,13.856,0,0,4,44.26693,0,0.16686449944972992,0.16606128428663527,0.16577249765396118
FF,3059,0,0,0,0,27.44,44.65,B,13.2,0,0,5,44.26693,0,0.15107325091958046,0.15009342772620066,0.14899300038814545
FF,34988,85199,0,1,86.99,30.84,126.36,B,15.46,0,3,5,40.565968,16.226389,0.12755758439501128,0.12520271326814378,0.12287099659442902
BB,7268,0,0,0,150.81,15.6,100.34,A,13.15,0,0,7,44.26693,0,0.14869817097981772,0.1476175742489951,0.14678800106048584
BB,9904,2393,0,1,0,26.06,57.76,A,11.42,0,0,4,44.26693,0,0.14996483301122984,0.14904785581997462,0.14777299761772156
DD,28230,26438,0,1,0,16.92,106.16,E,10.392,0,0,4,44.26693,0,0.15494174510240555,0.16950870837484086,0.16895799338817596
BB,10494,0,0,0,311.93,12.57,97.34,B,10.35,0,6,7,44.26693,0,0.1679615005850792,0.16608400217124394,0.16443725302815437
BB,6864,0,0,0,128.59,19.2,74.18,E,10.392,0,0,7,44.26693,0,0.14895792057116827,0.1480628592627389,0.14678800106048584
BB,12808,0,0,0,280.39,6.92,111.5,B,10.392,0,0,7,44.26693,0,0.16835699727137884,0.16717485444886343,0.16620399802923203
BB,23338,0,0,0,0,11.42,177.98,B,13.2,0,6,7,44.26693,0,0.1672886647284031,0.16561700190816606,0.16463474929332733
FF,2754,890,0,1,0,20.52,39.98,B,13.2,0,5,6,44.26693,0,0.14957658698161444,0.14752771811825888,0.14495525509119034
BB,3446,0,0,0,0,7.8,37.94,B,10.392,0,6,7,44.26693,0,0.14702000344793,0.14474071562290192,0.14279799908399582
AA,7027,1030,0,1,0,34.68,102.76,E,13.856,1,3,5,44.44471,0,0.14823916678627333,0.14745714409010752,0.14687475189566612
AA,19473,0,0,0,44.08,9.2,251.87,E,27.6,0,10,11,40.728886,16.291555,0.12380975174407165,0.12093328897442136,0.1184925027191639
DD,6189,0,0,0,0,16.44,92.7,B,13.856,0,0,6,44.26693,0,0.1497394951681296,0.14857699615614756,0.147599995136261
BB,63810,0,0,0,66.53,33.12,44.54,A,13.2,0,3,5,44.26693,0,0.14481225113073984,0.1428968608379364,0.14162200689315796
BB,5336,0,0,0,0,18.56,79.29,E,11.4,0,0,7,44.26693,0,0.14985532810290655,0.14877556690147944,0.147599995136261
FF,3471,0,0,0,19.38,16.2,24.44,A,11.5,0,2,4,44.26693,0,0.14783083399136862,0.14761714424405778,0.14678800106048584
AA,16958,0,0,0,0,4.7,180.41,A,12.5,1,6,7,44.26693,0,0.14730749651789665,0.14620528050831386,0.14480849355459213
BB,2452,0,0,0,0,28.6,36.03,A,13.856,0,0,4,44.26693,0,0.1512171688179175,0.14986085891723633,0.14858600497245789
AA,17398,0,0,0,35.2,19.42,65.8,A,12.5,0,6,7,44.26693,0,0.14939183741807938,0.14778957409518106,0.14602100104093552
BB,82156,0,0,0,21.43,39.35,33.12,A,17.32,0,0,4,40.565968,16.226389,0.12668966688215733,0.12224771401711873,0.11991599947214127
BB,7643,19221,0,1,131.67,25.84,110.94,A,12.5,0,0,3,44.26693,0,0.14982783297697702,0.14904785581997462,0.14777299761772156
BB,13134,0,0,0,0,22.95,201.68,A,13.856,0,0,4,44.26693,0,0.14736483246088028,0.14632185229233333,0.14504699409008026
BB,11660,0,0,0,136.96,21.05,129.96,B,19.8,0,0,6,40.565968,16.226389,0.12272558112939198,0.12040385603904724,0.11817499995231628
BB,597,0,0,0,0,20.54,20.73,B,10.392,0,6,7,44.26693,0,0.16765266532699266,0.16555457030023848,0.16293499991297722
BB,17884,0,0,0,0,6.18,251.38,B,13.2,0,0,7,44.26693,0,0.14796224857370058,0.14682457063879287,0.14589225128293037
BB,3214,0,0,0,38.71,32.96,42.35,A,19.8,0,0,5,40.565968,16.226389,0.12707208593686423,0.12424357235431671,0.12119249999523163
BB,8097,13881,0,1,238.08,19.2,118.77,A,10.392,0,2,4,44.44471,0,0.1500661646326383,0.14887485333851405,0.147599995136261
BB,8610,346539,0,1,0,19.56,121.42,B,13.856,0,0,7,44.26693,0,0.14995350440343222,0.14875243178435735,0.14770600199699402
BB,7842,0,0,0,0,21.52,114.82,A,13.2,0,0,6,44.26693,0,0.14887133737405142,0.1479144309248243,0.14678800106048584
BB,20464,0,0,0,108.84,24.6,295.22,A,16.44,0,0,6,40.565968,16.226389,0.12646358087658882,0.12397871272904533,0.12164700031280518
DD,22020,1997,0,1,36.64,15.9,252.53,E,15.001,0,0,4,40.565968,16.226389,0.12278558065493901,0.12050671236855644,0.11817499995231628
BB,13626,76652,0,1,0,26.28,90.92,A,11.5,0,2,4,44.44471,0,0.15116808315118155,0.14986085891723633,0.14858600497245789
BB,211,0,0,0,2.06,33.12,3.45,B,13.2,0,0,7,44.26693,0,0.14922200391689935,0.14844786056450435,0.14717300236225128
BB,78228,0,0,0,0,33.12,47.92,B,13.2,0,5,6,44.26693,0,0.15031583607196808,0.14859843041215623,0.1468290016055107
BB,5276,0,0,0,0,27.32,83.37,A,13.2,0,0,4,44.26693,0,0.1512171688179175,0.14986085891723633,0.14858600497245789
FF,2940,0,0,0,69.7,7.95,38.79,A,15,0,2,4,44.26693,0,0.1481195812424024,0.1470942837851388,0.1463642492890358
BB,1485,0,0,0,46.61,24.4,24.37,A,15,0,0,6,44.26693,0,0.14985532810290655,0.14877556690147944,0.147599995136261
DD,14770,0,0,0,0,19.28,195.49,E,10.392,0,0,3,44.26693,0,0.14842399458090463,0.14632185229233333,0.14504699409008026
BB,13858,0,0,0,0,23.28,148.74,E,10.35,0,0,6,44.26693,0,0.16617999970912933,0.16468328450407302,0.16336099803447723
BB,2853,0,0,0,0,37.56,44.74,A,15,0,0,7,44.26693,0,0.1506431686381499,0.14925785788467952,0.14798299968242645
BB,10151,0,0,0,0,29.76,136,E,13.2,0,6,8,44.26693,0,0.1442784989873568,0.14239928552082606,0.14075125008821487
BB,463,0,0,0,0,28.6,6.77,E,13.856,0,0,4,44.26693,0,0.1512171688179175,0.14986085891723633,0.14858600497245789
BB,9907,0,0,0,322.57,8.98,110.36,B,10.392,0,0,7,44.26693,0,0.17042466128865877,0.16934085105146682,0.16854699328541756
BB,830,0,0,0,0,24.33,10.69,A,13.164,1,0,4,44.26693,0,0.16855733841657639,0.16737828935895646,0.16605600714683533
BB,623,0,0,0,0,31.64,7.52,B,13.856,0,6,7,44.26693,0,0.148992749551932,0.14749685568468912,0.14490124583244324
BB,14529,0,0,0,160.35,3.09,182.58,A,16.44,1,0,5,40.565968,16.226389,0.12406833097338676,0.12156999962670463,0.1191132515668869
AA,2495,0,0,0,0,43.32,30.02,B,17.32,0,0,4,40.565968,16.226389,0.12433841886619727,0.12223771533795766,0.1199060007929802
BB,10959,0,0,0,37.34,9.84,48.02,A,13.15,0,2,5,44.26693,0,0.14991324519117674,0.14887485333851405,0.147599995136261
BB,6169,0,0,0,0,8.8,156.09,B,13.2,0,0,7,44.26693,0,0.14793316274881363,0.14677470922470093,0.1458049938082695
FF,20831,0,0,0,423.68,9.28,293.82,A,13.943,0,3,5,44.44471,0,0.14799891660610834,0.14704528663839614,0.14644425362348557
DD,3844,1920,0,1,0,21.52,0.02,B,13.2,0,4,6,44.44471,0,0.14508682861924171,0.1438212799174445,0.14249399304389954
BB,5391,0,0,0,0,22.89,80.89,A,13.86,0,2,4,44.44471,0,0.1512566643456618,0.1499771433217185,0.14878950268030167
BB,9723,0,0,0,147.42,18.24,123.34,E,14.5,0,6,7,44.26693,0,0.14660908157626787,0.14602442511490413,0.14504699409008026
AA,2175,0,0,0,30.05,26.04,34.47,A,10.392,0,5,7,44.26693,0,0.14954658721884093,0.14820400306156703,0.14674625173211098
BB,52629,0,0,0,194.22,15.24,250.2,A,19.8,0,0,6,40.565968,16.226389,0.12269558136661847,0.12035242787429265,0.11817499995231628
FF,3840,28453,0,1,34.1,33.62,41.95,E,16.5,0,0,4,40.565968,16.226389,0.12049758496383826,0.11818571708032063,0.11585400253534317
FF,85,0,0,0,0,12.36,1.29,A,10.39,0,0,5,44.26693,0,0.14968157932162285,0.14847771184785025,0.14742624759674072
BB,8921,0,0,0,0,16.92,134.73,B,13.2,0,0,7,44.26693,0,0.14939783761898676,0.14860014617443085,0.14743950217962265
FF,12256,0,0,0,122.49,6.15,156.3,A,13.15,0,0,4,44.26693,0,0.14781449610988298,0.14657128070081984,0.14544899389147758
DD,12458,14101,0,1,0,4.86,176.11,E,10.392,0,0,4,44.26693,0,0.1480428328116735,0.14671485551765986,0.1454399973154068
BB,15107,11708,0,1,154.83,25.04,191.75,A,20.785,0,4,5,40.728886,16.291555,0.12520549880961576,0.12282771191426686,0.1204959973692894
AA,18254,55486,0,1,0,19.28,225.4,B,13.2,0,0,5,44.26693,0,0.146959837526083,0.14587614791733877,0.14469900727272034
AA,19218,0,0,0,206.96,26.55,234.87,E,25,0,0,5,40.565968,16.226389,0.12278558065493901,0.12050671236855644,0.11817499995231628
BB,14209,1199,0,0,0,17.82,0,A,15,0,3,4,44.26693,0,0.16940099994341531,0.16783471618379867,0.16721700131893158
BB,17956,0,0,0,0,17.16,73.23,B,16.5,0,6,7,40.565968,16.226389,0.12367399595677853,0.12097785409007754,0.11850899830460548
BB,7921,0,0,0,298.7,18.62,108.67,E,13.2,0,0,7,44.26693,0,0.14878475417693457,0.1477660025869097,0.14678800106048584
AA,32760,0,0,0,0,17.67,95.39,B,13.856,0,5,6,44.26693,0,0.16826225196321806,0.16577386004584177,0.16360575333237648
BB,28461,0,0,0,0,21.34,174.86,E,10.392,0,0,4,44.26693,0,0.14837058261036873,0.1473078578710556,0.14603300392627716
FF,5539,255,0,1,0,27.32,72.12,B,13.2,0,0,5,44.26693,0,0.14991324519117674,0.14887485333851405,0.147599995136261
AA,5895,0,0,0,107.4,16.92,53.09,E,10.392,0,5,6,44.26693,0,0.16493758683403334,0.16447729085172927,0.16315500438213348
BB,57210,0,0,0,0,0.12,109.38,A,15,0,0,5,44.44471,0,0.14622283478577933,0.1448948574917657,0.14361999928951263
BB,17128,0,0,0,507.88,6.18,137.04,B,13.2,0,0,7,44.26693,0,0.16822033002972603,0.1669405677488872,0.1657939963042736
BB,2493,0,0,0,18.41,30.04,30.95,A,19,0,3,4,40.565968,16.226389,0.12434450040260951,0.12070199847221375,0.11817499995231628
BB,23856,0,0,0,278.28,21.34,186.99,A,10.392,0,3,4,44.26693,0,0.14514983569582304,0.1440568608897073,0.14278200268745422
BB,12435,0,0,0,0,21.52,47.78,A,13.2,0,0,5,44.26693,0,0.14858433355887732,0.14841242560318538,0.147599995136261
BB,2722,0,0,0,83.5,23.1,39.45,A,12.5,0,4,6,44.44471,0,0.1497275816897551,0.14887485333851405,0.147599995136261
BB,8497,0,0,0,0,21.52,129.53,A,13.2,0,0,5,44.26693,0,0.14985532810290655,0.14877556690147944,0.147599995136261
AA,9209,0,0,0,121.72,14.34,108.4,B,16,0,0,7,40.565968,16.226389,0.1238580805559953,0.12120957033974784,0.11848250031471252
BB,64665,0,0,0,0,21.58,64.24,A,13.85,0,5,6,44.26693,0,0.14957658698161444,0.14752771811825888,0.14495525509119034
BB,4022,0,0,0,0,33.12,51.57,B,13.2,0,0,6,44.26693,0,0.1699380005399386,0.16844028447355544,0.16711799800395966
BB,2681,0,0,0,23.08,49.92,26.18,B,20,0,5,7,40.565968,16.226389,0.12395091479023297,0.1215784272977284,0.11912799999117851
BB,13672,0,0,0,44.55,17.73,78.43,B,19.8,0,0,7,40.565968,16.226389,0.12266558160384496,0.12030099970953805,0.11808500066399574
BB,4942,17225,0,1,44.51,19.85,57.19,B,22.1,1,0,7,40.565968,16.226389,0.1238580805559953,0.12120957033974784,0.11848250031471252
BB,4319,3122,0,1,0,26.04,66.23,B,10.392,0,5,6,44.26693,0,0.15041300157705942,0.1487649998494557,0.14712049812078476
BB,11204,0,0,0,0,33.12,20.46,B,13.2,0,5,6,44.26693,0,0.15105225269993147,0.14986085891723633,0.14858600497245789
FF,19399,0,0,1,0,11.95,189.31,A,13.856,0,0,6,44.26693,0,0.16686449944972992,0.16606128428663527,0.16577249765396118
BB,4976,15109,0,1,61.44,24.42,73.79,A,13.2,0,0,5,44.26693,0,0.14895792057116827,0.1480628592627389,0.14678800106048584
BB,96108,0,0,0,261.61,31.21,298.42,B,23.1,0,4,6,40.728886,16.291555,0.12574933220942816,0.12397871272904533,0.12164700031280518
FF,2865,0,0,0,66.72,26.02,34.41,B,13.2,0,3,4,44.26693,0,0.14972108354171118,0.14777542650699615,0.14538874477148056
BB,47559,960731,0,1,302.74,29.44,148.68,B,14.3,0,0,6,44.26693,0,0.15121008455753326,0.14986085891723633,0.14858600497245789
FF,5609,107661,0,1,71.71,19.11,77.95,B,10.392,0,0,5,44.26693,0,0.15094008420904478,0.1498651419367109,0.14904574677348137
FF,6058,0,0,0,0,30.98,111.76,A,15,0,0,3,44.26693,0,0.14982783297697702,0.14904785581997462,0.14777299761772156
FF,3927,21890,0,1,0,14.64,48.86,A,10.392,0,1,4,44.26693,0,0.1449903299411138,0.14373842307499476,0.14249399304389954
BB,36042,0,0,0,52.29,35.38,81.89,A,17.32,0,0,4,40.565968,16.226389,0.125132250910004,0.12224771401711873,0.11991599947214127
BB,2789,0,0,0,0,26.02,34.45,B,13.2,0,6,7,44.26693,0,0.1491998371978601,0.1474604308605194,0.14544500038027763
BB,11159,0,30,0,84.08,42.27,83.58,A,16.5,0,3,4,40.565968,16.226389,0.14765041694045067,0.16090371353285654,0.16507700085639954
BB,6532,0,0,0,0,17.58,77.6,A,14.8,0,6,7,44.26693,0,0.14666975289583206,0.1441402861050197,0.14330600202083588
FF,2453,0,0,0,0,26.04,52.17,B,10.392,0,4,6,44.26693,0,0.16833916927377382,0.16580257458346231,0.1625020056962967
BB,2077,0,0,0,15.34,28.98,21.47,A,15.001,0,0,7,40.565968,16.226389,0.12406833097338676,0.12156999962670463,0.1191132515668869
FF,11448,0,0,0,190.05,9.88,69.81,A,13.164,0,0,5,44.26693,0,0.1660034197072188,0.1646522879600525,0.16337725147604942
AA,6396,5143,0,1,0,16.44,87.31,B,13.856,0,0,7,44.26693,0,0.14869817097981772,0.1476175742489951,0.14678800106048584
BB,9113,0,0,0,0,25.56,128.63,A,13.856,0,0,4,44.26693,0,0.14895792057116827,0.1480628592627389,0.14678800106048584
FF,10195,0,0,0,0,3.56,129.2,B,13.2,0,3,4,44.26693,0,0.14785350114107132,0.14639028693948472,0.1448720023036003
BB,5651,0,0,0,0,5.52,34.86,A,10.392,0,3,4,44.26693,0,0.14691616594791412,0.14503128613744462,0.14275400340557098
BB,28592,0,0,0,343.56,19.29,317.89,A,25,0,3,4,40.565968,16.226389,0.12482841809590657,0.12277014553546906,0.11759400367736816
DD,3819,0,0,0,0,33.12,58.35,A,13.2,0,5,6,44.26693,0,0.15002766996622086,0.14810443137373244,0.14596450328826904
BB,45711,0,0,0,4.33,20.34,94.04,A,11,0,3,6,44.26693,0,0.14701683695117632,0.14597386121749878,0.14469900727272034
BB,22479,0,0,0,672.78,24,165.31,A,14.49,0,1,4,44.26693,0,0.16432916993896166,0.1617821455001831,0.1606697514653206
BB,4170,0,0,0,44.69,21.52,57.95,A,13.2,0,0,6,44.26693,0,0.14887133737405142,0.1479144309248243,0.14678800106048584
BB,14269,0,0,0,0,27.14,138.74,E,13.2,0,0,4,44.26693,0,0.16595141713817915,0.1643932887486049,0.16307100653648376
BB,67616,0,0,0,288.98,32.83,350.29,A,24.249,0,3,4,40.728886,16.291555,0.12362116451064746,0.1210767115865435,0.11874499917030334
AA,5288,0,0,0,0,34.68,82.95,B,13.856,0,4,5,44.26693,0,0.14999483649929365,0.14910500390189035,0.1477155052125454
AA,8546,0,0,0,79.62,28.5,101.77,E,24,0,5,6,40.565968,16.226389,0.12716066899398962,0.12439542902367455,0.12145824916660786
BB,3410,0,0,0,0,17.13,43.43,A,10.392,0,5,6,44.26693,0,0.14822550242145857,0.14612300055367605,0.1444074995815754
BB,16254,0,0,0,0,16.66,183.85,A,13.2,0,4,5,44.26693,0,0.14390541488925615,0.14271142653056554,0.14162324741482735
AA,4077,0,0,0,51.83,20.36,55.72,A,12.5,0,0,6,44.26693,0,0.14985532810290655,0.14877556690147944,0.147599995136261
BB,3713,0,22,0,65.22,43.66,262.64,A,13.856,0,2,4,45.760933,0,0.18967758243282637,0.18947385677269526,0.1881989985704422
BB,4844,4226,0,1,0,23.43,73.31,A,10.392,0,5,6,44.26693,0,0.14871275052428246,0.14636442703860147,0.14509599655866623
FF,11932,0,0,0,0,14.04,121.72,A,13.2,0,0,6,44.26693,0,0.1449548304080963,0.1436775667326791,0.14249399304389954
BB,2918,0,0,0,82.83,18.62,38.41,A,13.2,0,4,5,44.26693,0,0.1471774143477281,0.14577513933181763,0.14469799399375916
BB,1565,0,0,0,14.64,18.54,17.35,E,16.5,0,0,7,40.565968,16.226389,0.12269558136661847,0.12035242787429265,0.11817499995231628
BB,13763,0,0,0,132.66,8.68,161.74,B,17.25,0,0,7,40.565968,16.226389,0.12397108102838199,0.12140328543526786,0.11882150173187256
FF,7770,0,0,0,0,18.62,116.28,B,13.2,0,0,5,44.26693,0,0.14979741101463637,0.14867628046444484,0.147599995136261
BB,10919,0,0,0,126.69,26.62,125.04,A,16.4,0,3,4,40.565968,16.226389,0.12498700059950352,0.12224771401711873,0.11991599947214127
BB,2419,0,0,0,57.61,16.44,29.64,B,13.856,0,6,7,44.26693,0,0.14671733602881432,0.14422185719013214,0.14330600202083588
FF,4356,0,0,0,153.65,24.42,61.01,B,13.2,0,3,5,44.44471,0,0.14977583289146423,0.14887485333851405,0.147599995136261
BB,7412,0,0,0,67.99,37.33,98.66,E,27.6,0,1,4,40.565968,16.226389,0.1254740015914043,0.12263828622443336,0.11991599947214127
FF,11689,1365,0,1,0,18.9,158.52,E,11.4,0,3,4,44.26693,0,0.14801333472132683,0.14751642729554856,0.14701999723911285
BB,1891,0,0,0,23.44,19.02,27.71,A,10.32,0,4,7,44.26693,0,0.14895792057116827,0.1480628592627389,0.14678800106048584
AA,34786,0,0,0,0,8.8,134.71,E,13.2,0,0,7,44.26693,0,0.16787649815281233,0.16662471635001047,0.16552850604057312
BB,9450,0,0,0,215.11,15.72,94.23,E,13.2,0,1,4,44.26693,0,0.14529808113972345,0.14426599655832564,0.14337874576449394
BB,0,0,0,0,0,37.56,0,A,15,0,5,7,44.26693,0,0.1469945845504602,0.14498471575123922,0.14241225272417068
FF,18018,32423,0,1,229.12,11.24,118.49,A,15,0,0,5,44.26693,0,0.15052200108766556,0.14914842801434652,0.14779149740934372
BB,15416,0,0,0,105.05,8.4,198.56,A,25,0,3,4,40.565968,16.226389,0.12580950247744718,0.12207914356674467,0.12001624889671803
FF,13478,0,0,0,145.18,39.6,145.45,A,19.8,0,4,5,40.565968,16.226389,0.11986858521898587,0.11630757365907941,0.11411300301551819
AA,16570,0,0,0,375.68,8.8,136.98,B,13.2,0,0,7,44.26693,0,0.1681956648826599,0.166898284639631,0.16572000086307526
BB,8413,0,0,0,0,34.68,38.92,B,13.856,0,0,6,44.26693,0,0.15070050209760666,0.14925785788467952,0.14798299968242645
FF,11363,0,0,0,0,21.9,209.5,A,13.2,0,0,4,44.26693,0,0.14736483246088028,0.14632185229233333,0.14504699409008026
BB,55061,0,0,0,186.74,36.36,202.97,A,24.24,1,2,4,40.565968,16.226389,0.12707208593686423,0.12424357235431671,0.12119249999523163
BB,2670,0,0,0,33.03,16.92,36.91,A,10.392,0,0,4,44.26693,0,0.14852317050099373,0.1479144309248243,0.14678800106048584
BB,3807,0,0,0,0,31.64,49.43,A,13.85,0,0,4,44.26693,0,0.15121008455753326,0.14986085891723633,0.14858600497245789
FF,286,0,0,0,0,26.17,4.63,B,11.43,0,0,5,44.26693,0,0.15075783555706343,0.14925785788467952,0.14798299968242645
BB,4430,0,0,0,0,28.6,68.12,B,13.86,0,0,6,44.26693,0,0.15055983265240988,0.14887485333851405,0.147599995136261
BB,1401,0,0,0,0,7.8,14.34,B,10.392,0,6,7,44.26693,0,0.1485548367102941,0.1463547157389777,0.14350999891757965
FF,4373,0,0,0,0,32.38,63.79,A,13.856,0,3,4,44.26693,0,0.14348741496602693,0.141877715076719,0.14135275408625603
FF,5505,0,0,0,40.26,26.04,22.88,B,10.392,1,0,5,44.26693,0,0.14985532810290655,0.14877556690147944,0.147599995136261
DD,10262,0,0,0,193.8,23.76,118.72,B,10.392,0,0,6,44.26693,0,0.16999816770354906,0.16844028447355544,0.16711799800395966
FF,10430,0,0,0,0,29.76,151.23,B,13.2,1,0,5,44.26693,0,0.15042333553234735,0.14897928706237248,0.14749550074338913
DD,1251,0,0,0,24.22,12.82,17.99,B,13.2,0,5,6,44.26693,0,0.14731741324067116,0.14442485570907593,0.14337049797177315
BB,7021,0,0,0,48.67,27.44,72.44,A,17.321,0,1,4,40.565968,16.226389,0.12043908424675465,0.11813557360853467,0.11585400253534317
BB,19742,0,0,0,0,16.44,66.17,A,13.856,0,2,4,44.26693,0,0.14854333301385245,0.14782071539333888,0.14678800106048584
BB,6027,0,0,0,179.78,12.36,70.85,E,10.392,0,6,7,44.26693,0,0.14666975289583206,0.1441402861050197,0.14330600202083588
BB,2452,0,0,0,0,11.59,34.64,A,12,0,3,5,44.44471,0,0.1497446671128273,0.1488200000354222,0.1475759968161583
FF,11816,0,0,0,0,21.9,156.53,B,13.2,0,0,5,44.26693,0,0.14842399458090463,0.14632185229233333,0.14504699409008026
DD,2005,0,0,0,0,23.76,33.5,A,10.392,0,0,3,44.26693,0,0.15121008455753326,0.14986085891723633,0.14858600497245789
BB,6098,0,0,0,0,12.82,82.88,B,13.2,0,0,7,44.26693,0,0.14826342090964317,0.14746914591108048,0.14652825146913528
BB,7150,0,0,0,80.95,15.6,93.21,A,13.15,0,0,6,44.26693,0,0.14869817097981772,0.1476175742489951,0.14678800106048584
BB,4805,0,0,0,122.17,11.06,57.52,E,11.4,0,6,7,44.26693,0,0.14634208381175995,0.14432656977857863,0.1431947499513626
BB,46962,31167,0,1,132.11,24.18,221.52,A,20,0,3,4,40.565968,16.226389,0.12435825169086456,0.12108671452317919,0.11875499784946442
AA,1965,3500,0,1,22.88,23.76,31.06,A,10.392,0,4,6,44.44471,0,0.15126491834719977,0.14986085891723633,0.14858600497245789
DD,1326,0,0,0,0,16.92,19.41,E,10.392,0,0,4,44.26693,0,0.14985532810290655,0.14877556690147944,0.147599995136261
BB,6333,0,0,0,0,16.92,90.6,B,13.2,0,0,7,44.26693,0,0.1498646711309751,0.14860014617443085,0.14743950217962265
FF,4875,0,0,0,146.29,30,77.92,A,12,0,2,4,44.44471,0,0.15120724961161613,0.14986085891723633,0.14858600497245789
DD,9816,0,0,0,278.08,49.93,107.78,B,22,0,0,6,40.565968,16.226389,0.12519333325326443,0.12224771401711873,0.11991599947214127
BB,9613,1722,0,1,257.63,31.64,141.02,A,13.856,0,0,5,44.26693,0,0.14996483301122984,0.14904785581997462,0.14777299761772156
AA,23024,0,0,0,303.39,8.98,196.86,B,10.392,0,5,6,44.26693,0,0.14558099955320358,0.14475742833954947,0.1435137502849102
BB,13986,0,0,0,137.87,18.36,165.22,A,17.3,0,0,6,40.565968,16.226389,0.1254740015914043,0.12263828622443336,0.11991599947214127
BB,20427,0,0,0,0,31.2,120.73,B,13.856,0,5,6,44.26693,0,0.1660844162106514,0.16451942707811082,0.16307424753904343
BB,8127,0,0,0,0,16.13,114.24,A,11.43,0,0,6,44.26693,0,0.14878475417693457,0.1477660025869097,0.14678800106048584
BB,25405,0,0,0,109.12,29.91,145.46,B,16.5,0,0,6,40.565968,16.226389,0.12417433597147465,0.12223771533795766,0.1199060007929802
BB,13085,0,0,0,80.87,17.1,136.8,A,19.51,1,0,6,40.565968,16.226389,0.12269558136661847,0.12035242787429265,0.11817499995231628
BB,12321,0,0,0,366.6,27.03,163.25,A,13.15,0,1,4,44.26693,0,0.1481774544174021,0.1473078578710556,0.14603300392627716
AA,8105,0,0,0,0,14.64,132.02,E,10.392,0,0,6,44.26693,0,0.14979741101463637,0.14867628046444484,0.147599995136261
DD,4259,0,0,0,0,14.64,64.34,E,10.392,0,2,4,44.26693,0,0.14783083399136862,0.14761714424405778,0.14678800106048584
BB,19758,0,0,0,0,6.18,254.84,B,13.2,0,0,7,44.26693,0,0.14781449610988298,0.14657128070081984,0.14544899389147758
BB,30677,0,0,0,0,34.56,68.59,B,13.8,0,5,6,44.26693,0,0.15060483540097871,0.14909385783331736,0.14769599959254265
BB,10574,0,0,0,98.98,39.6,117.67,A,19.8,0,0,7,40.565968,16.226389,0.12404324859380722,0.1217367138181414,0.11940500140190125
BB,20361,0,0,0,298.3,24.18,212.06,A,20,0,0,3,40.565968,16.226389,0.12049758496383826,0.11818571708032063,0.11585400253534317
FF,52509,0,0,0,246.35,34.56,339.47,A,23.1,1,5,6,40.728886,16.291555,0.12403366714715958,0.12165671374116625,0.11932499706745148
BB,19731,82430,0,1,0,31.2,209.57,A,13.85,0,4,5,44.26693,0,0.1480142499009768,0.1467995707477842,0.1455882489681244
